date,source,image_id,pre_post,aoi_cloud_pct,tile_cloud_pct,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_p10,NDVI_p25,NDVI_p50,NDVI_p75,NDVI_p90,BSI_mean,BSI_std,BSI_min,BSI_max,BSI_p10,BSI_p25,BSI_p50,BSI_p75,BSI_p90,NDMI_mean,NDMI_std,NDMI_min,NDMI_max,NDMI_p10,NDMI_p25,NDMI_p50,NDMI_p75,NDMI_p90,chirps_30d_mm,flags,mgrs_tile,orbit_number,processing_baseline
2022-05-13,sentinel2,20220513T073621_20220513T075444_T37MCU,POST,0.0,48.713148,0.477833,0.185342,-0.041342,0.87035,0.196975,0.361371,0.509693,0.615384,0.697186,0.019075,0.10378,-0.437466,0.343124,-0.119029,-0.045007,0.02525,0.095446,0.146298,0.062487,0.10851,-0.292551,0.556538,-0.072298,-0.013805,0.064307,0.130665,0.20121,94.79,POST_INTERVENTION,37MCU,92,04.00
2022-05-23,sentinel2,20220523T073621_20220523T075447_T37MBU,POST,0.0,16.374879,0.45604,0.193082,-0.057944,0.910009,0.177928,0.326636,0.47458,0.595621,0.701252,0.067966,0.098625,-0.455118,0.379497,-0.060601,0.013582,0.079922,0.138714,0.181728,0.034449,0.102542,-0.32407,0.552605,-0.088219,-0.033198,0.029354,0.095799,0.161808,52.794,POST_INTERVENTION,37MBU,92,04.00
2022-05-23,sentinel2,20220523T073621_20220523T075447_T37MCU,POST,0.0,5.643465,0.445514,0.181108,-0.046518,0.882616,0.185694,0.322278,0.462816,0.576288,0.673865,0.062073,0.095241,-0.440351,0.363604,-0.060664,0.009816,0.072052,0.13091,0.173848,0.032571,0.100161,-0.319279,0.540623,-0.0878,-0.033277,0.029185,0.091733,0.158224,52.794,POST_INTERVENTION,37MCU,92,04.00
2022-10-25,sentinel2,20221025T073959_20221025T075439_T37MBU,POST,11.43,8.153851,0.217751,0.106474,-0.050342,0.760588,0.099533,0.146428,0.201162,0.271674,0.357483,0.174417,0.062249,-0.204803,0.399476,0.09179,0.138798,0.181743,0.2167,0.243993,-0.109525,0.064357,-0.409043,0.276165,-0.181586,-0.146406,-0.107381,-0.076231,-0.040855,14.179,POST_INTERVENTION,37MBU,92,04.00
2022-10-25,sentinel2,20221025T073959_20221025T075439_T37MCU,POST,12.45,21.963477,0.21316,0.101318,-0.042806,0.738979,0.099463,0.146527,0.197332,0.263586,0.345465,0.17009,0.060574,-0.196781,0.38418,0.091921,0.13481,0.173768,0.208986,0.236415,-0.109826,0.063762,-0.402559,0.269982,-0.181787,-0.146516,-0.107422,-0.076242,-0.041209,14.179,POST_INTERVENTION,37MCU,92,04.00
2023-01-13,sentinel2,20230113T074159_20230113T075436_T37MBU,POST,1.64,0.566315,0.445704,0.176304,-0.079164,0.8692,0.18933,0.325992,0.466788,0.5762,0.662249,0.063841,0.094415,-0.382467,0.415847,-0.056647,0.00959,0.068375,0.13095,0.177975,0.002871,0.100737,-0.382725,0.443145,-0.123199,-0.06451,0.001919,0.064386,0.130733,47.474,POST_INTERVENTION,37MBU,92,05.09
2023-01-13,sentinel2,20230113T074159_20230113T075436_T37MCU,POST,1.8,32.20776,0.446297,0.180083,-0.096649,0.875932,0.185707,0.322404,0.466844,0.58011,0.666369,0.061401,0.095223,-0.390967,0.416531,-0.060528,0.005822,0.068237,0.126983,0.17746,0.003199,0.10165,-0.385531,0.447308,-0.123223,-0.064521,0.001988,0.064385,0.130884,47.474,POST_INTERVENTION,37MCU,92,05.09
2023-01-18,sentinel2,20230118T074231_20230118T075504_T37MBU,POST,0.0,0.004665,0.411548,0.164051,-0.038231,0.872117,0.177951,0.302852,0.419868,0.525381,0.619059,0.103331,0.085261,-0.372866,0.434337,-0.005522,0.056696,0.111205,0.162125,0.204946,-0.025362,0.093101,-0.404059,0.443305,-0.142421,-0.088012,-0.025363,0.033232,0.091849,47.474,POST_INTERVENTION,37MBU,92,05.10
2023-01-18,sentinel2,20230118T074231_20230118T075504_T37MCU,POST,0.0,0.0,0.408279,0.162732,-0.037852,0.867311,0.177685,0.302973,0.41598,0.521583,0.615111,0.099121,0.084979,-0.372336,0.426985,-0.009493,0.05274,0.107447,0.158127,0.197385,-0.025057,0.092993,-0.403548,0.443507,-0.142703,-0.087955,-0.025363,0.033161,0.091742,47.474,POST_INTERVENTION,37MCU,92,05.10
2023-01-28,sentinel2,20230128T074151_20230128T075439_T37MBU,POST,0.0,0.0,0.362964,0.151967,-0.045218,0.854264,0.162334,0.263697,0.357485,0.462724,0.564352,0.131413,0.07959,-0.356086,0.445125,0.033146,0.087846,0.138529,0.18168,0.224647,-0.049654,0.089174,-0.38442,0.430562,-0.15811,-0.107482,-0.052662,0.001936,0.060274,41.509,POST_INTERVENTION,37MBU,92,05.09
2023-01-28,sentinel2,20230128T074151_20230128T075439_T37MCU,POST,0.0,25.858819,0.362864,0.154156,-0.047925,0.85913,0.15829,0.26356,0.357422,0.462666,0.568432,0.12869,0.080139,-0.359742,0.445044,0.029381,0.083946,0.134735,0.181526,0.22077,-0.04958,0.089694,-0.387548,0.433395,-0.158064,-0.107495,-0.05268,0.001833,0.060519,41.509,POST_INTERVENTION,37MCU,92,05.09
2023-02-07,sentinel2,20230207T074101_20230207T075440_T37MBU,POST,0.0,0.906099,0.321412,0.144231,-0.045807,0.857017,0.142682,0.224533,0.306666,0.412221,0.513892,0.159014,0.070762,-0.301306,0.454318,0.076089,0.123161,0.16603,0.205221,0.240282,-0.065542,0.080098,-0.365484,0.395252,-0.162173,-0.115194,-0.06843,-0.021379,0.029138,0.0,POST_INTERVENTION,37MBU,92,05.09
2023-02-07,sentinel2,20230207T074101_20230207T075440_T37MCU,POST,0.0,2.102554,0.306611,0.127209,-0.029949,0.783356,0.146604,0.224491,0.298715,0.388734,0.474743,0.147219,0.066999,-0.279593,0.415629,0.06826,0.111331,0.150294,0.189418,0.224567,-0.066608,0.077401,-0.351432,0.377786,-0.161959,-0.115266,-0.068379,-0.021413,0.02524,0.0,POST_INTERVENTION,37MCU,92,05.09
2023-02-12,sentinel2,20230212T074009_20230212T075436_T37MBU,POST,0.0,2.440344,0.304351,0.132496,-0.042799,0.827107,0.142755,0.21676,0.290895,0.388557,0.481989,0.152144,0.070761,-0.295866,0.430381,0.068292,0.115292,0.158229,0.197336,0.232515,-0.077253,0.080875,-0.427257,0.358707,-0.173934,-0.130945,-0.080013,-0.029318,0.021322,3.691,POST_INTERVENTION,37MBU,92,05.09
2023-02-12,sentinel2,20230212T074009_20230212T075436_T37MCU,POST,0.0,20.85795,0.300017,0.128978,-0.03888,0.814734,0.142839,0.212908,0.28705,0.381008,0.470654,0.147005,0.070052,-0.293222,0.419178,0.06456,0.111407,0.15438,0.193259,0.22838,-0.076571,0.08045,-0.423855,0.356272,-0.173889,-0.126847,-0.080067,-0.02935,0.021496,3.691,POST_INTERVENTION,37MCU,92,05.09
2023-02-17,sentinel2,20230217T074001_20230217T075436_T37MBU,POST,0.0,0.922127,0.285242,0.123382,-0.03076,0.799143,0.142596,0.201182,0.271352,0.357278,0.450917,0.162389,0.061358,-0.252267,0.383099,0.091881,0.130858,0.166022,0.200871,0.232405,-0.072786,0.069879,-0.299164,0.331944,-0.158218,-0.119155,-0.07601,-0.033276,0.013493,8.204,POST_INTERVENTION,37MBU,92,05.09
2023-02-17,sentinel2,20230217T074001_20230217T075436_T37MCU,POST,0.0,37.865257,0.276637,0.114012,-0.021773,0.747444,0.142848,0.200915,0.263822,0.345711,0.431819,0.15499,0.059279,-0.240447,0.359165,0.08416,0.123078,0.158276,0.193295,0.22434,-0.073326,0.068686,-0.291971,0.323597,-0.158358,-0.119226,-0.076102,-0.033145,0.009766,8.204,POST_INTERVENTION,37MCU,92,05.09
2023-02-22,sentinel2,20230222T073929_20230222T075440_T37MBU,POST,0.0,0.287716,0.260343,0.103997,-0.021153,0.724675,0.138374,0.189533,0.24804,0.322245,0.396275,0.159007,0.057568,-0.219687,0.362424,0.091631,0.126981,0.162113,0.193412,0.228465,-0.082468,0.067993,-0.307362,0.311445,-0.165926,-0.123106,-0.083887,-0.041008,-0.00207,8.204,POST_INTERVENTION,37MBU,92,05.09
2023-02-22,sentinel2,20230222T073929_20230222T075440_T37MCU,POST,0.0,8.574384,0.257308,0.101702,-0.019338,0.71534,0.138574,0.189491,0.247924,0.318256,0.392485,0.154394,0.057123,-0.218784,0.353949,0.087885,0.123078,0.158243,0.189444,0.220535,-0.082646,0.067681,-0.306263,0.308793,-0.16579,-0.126786,-0.083974,-0.044901,-0.00211,8.204,POST_INTERVENTION,37MCU,92,05.09
2023-05-23,sentinel2,20230523T073619_20230523T075441_T37MBU,POST,18.19,49.959686,0.539068,0.246151,-0.456728,0.933087,0.16838,0.355763,0.589683,0.745837,0.824434,-0.038553,0.157012,-0.450217,0.386528,-0.259897,-0.154442,-0.033163,0.091688,0.16614,0.1158,0.158018,-0.339251,0.487847,-0.09977,-0.001996,0.123115,0.236432,0.326284,110.418,POST_INTERVENTION,37MBU,92,05.09
2023-10-10,sentinel2,20231010T073829_20231010T075331_T37MBU,POST,3.96,13.043958,0.260726,0.118595,-0.143351,0.818661,0.123237,0.181628,0.248019,0.325977,0.415784,0.177369,0.066551,-0.275332,0.400171,0.099631,0.142605,0.181735,0.220694,0.255763,-0.107469,0.075004,-0.385728,0.356211,-0.197369,-0.154267,-0.111455,-0.068515,-0.021421,24.36,POST_INTERVENTION,37MBU,92,05.09
2023-10-10,sentinel2,20231010T073829_20231010T075331_T37MCU,POST,4.37,3.120919,0.261421,0.121354,-0.159498,0.828283,0.119237,0.181594,0.24802,0.330112,0.419897,0.174615,0.067348,-0.284119,0.401,0.095631,0.138776,0.177744,0.216825,0.251844,-0.105949,0.075564,-0.387051,0.3609,-0.197495,-0.150496,-0.10746,-0.064438,-0.021526,24.36,POST_INTERVENTION,37MCU,92,05.09
2023-11-29,sentinel2,20231129T074159_20231129T075431_T37MBU,POST,4.37,6.051095,0.531256,0.21526,-0.040898,0.889419,0.201708,0.377169,0.568416,0.70917,0.783127,-0.019104,0.130631,-0.398536,0.350313,-0.19749,-0.115235,-0.017693,0.083838,0.150291,0.099504,0.130985,-0.353746,0.437797,-0.075975,0.009859,0.103571,0.197293,0.267575,356.831,POST_INTERVENTION,37MBU,92,05.09
2023-11-29,sentinel2,20231129T074159_20231129T075431_T37MCU,POST,0.32,6.125524,0.523784,0.218362,-0.298871,0.888482,0.191656,0.371133,0.558863,0.707237,0.785068,-0.0211,0.130606,-0.405827,0.345243,-0.201071,-0.119192,-0.021547,0.079994,0.15031,0.099361,0.13114,-0.356254,0.465116,-0.076359,0.005733,0.103528,0.197318,0.271353,356.831,POST_INTERVENTION,37MCU,92,05.09
2024-01-23,sentinel2,20240123T074211_20240123T075513_T37MBU,POST,18.26,16.682351,0.376647,0.298098,-0.033534,1.0,0.035151,0.081994,0.316146,0.660873,0.792789,-0.023892,0.109885,-0.44,0.459083,-0.150235,-0.064223,-0.037146,0.013483,0.127028,0.10673,0.105619,-0.35156,0.473839,0.001768,0.056585,0.087816,0.162117,0.252205,132.573,POST_INTERVENTION,37MBU,92,05.10
2024-05-27,sentinel2,20240527T073609_20240527T075436_T37MBU,POST,16.73,14.636965,0.517713,0.215842,-0.026647,0.890729,0.193294,0.349741,0.556495,0.697134,0.783408,-0.023005,0.132294,-0.470623,0.361968,-0.208673,-0.115288,-0.013708,0.080203,0.142836,0.100322,0.133984,-0.305768,0.577149,-0.076156,0.002168,0.099566,0.197241,0.283242,164.281,POST_INTERVENTION,37MBU,92,05.10
2024-05-27,sentinel2,20240527T073609_20240527T075436_T37MCU,POST,18.46,15.800671,0.509948,0.207608,-0.018055,0.874085,0.19769,0.34973,0.545098,0.681758,0.763916,-0.025777,0.129098,-0.461145,0.350108,-0.20493,-0.119112,-0.013763,0.076018,0.138619,0.099421,0.131945,-0.299298,0.569606,-0.07219,0.002052,0.095679,0.193424,0.279411,164.281,POST_INTERVENTION,37MCU,92,05.10
2024-10-09,sentinel2,20241009T073821_20241009T075433_T37MBU,POST,0.0,16.677839,0.297157,0.133155,-0.2958,0.795158,0.129004,0.215007,0.285191,0.378826,0.472406,0.167263,0.066234,-0.296129,0.363013,0.087831,0.134851,0.169858,0.208996,0.24812,-0.081898,0.074747,-0.337554,0.374973,-0.173872,-0.126951,-0.084003,-0.045003,0.009708,15.379,POST_INTERVENTION,37MBU,92,05.11
2024-10-09,sentinel2,20241009T073821_20241009T075433_T37MCU,POST,0.0,4.97083,0.291285,0.125688,-0.291747,0.761332,0.136842,0.207539,0.284926,0.371257,0.457132,0.160834,0.064522,-0.284904,0.350981,0.084017,0.13093,0.165988,0.201168,0.240208,-0.082195,0.073512,-0.332775,0.367851,-0.173735,-0.127032,-0.083975,-0.045102,0.005799,15.379,POST_INTERVENTION,37MCU,92,05.11
2024-10-14,sentinel2,20241014T073759_20241014T075813_T37MBU,POST,0.0,0.803279,0.297549,0.139545,-0.166425,0.830247,0.126899,0.209176,0.287157,0.38101,0.48222,0.169587,0.072686,-0.359846,0.417641,0.084011,0.134888,0.173775,0.212879,0.252086,-0.093652,0.081798,-0.353142,0.429243,-0.193585,-0.142546,-0.099622,-0.052812,0.005782,14.979,POST_INTERVENTION,37MBU,92,05.11
2024-10-14,sentinel2,20241014T073759_20241014T075813_T37MCU,POST,0.0,8.89148,0.293274,0.133734,-0.130102,0.807782,0.127033,0.208889,0.283281,0.376887,0.470714,0.164407,0.071331,-0.351656,0.406463,0.080191,0.131053,0.169868,0.209035,0.248044,-0.09348,0.080816,-0.346006,0.423112,-0.189594,-0.142723,-0.099677,-0.052857,0.001831,14.979,POST_INTERVENTION,37MCU,92,05.11
2024-10-24,sentinel2,20241024T073909_20241024T075434_T37MBU,POST,17.6,22.148141,0.280011,0.134419,-0.046265,0.817365,0.115328,0.18948,0.267594,0.361429,0.46327,0.132514,0.07279,-0.291596,0.33254,0.044794,0.091856,0.138767,0.177748,0.216844,-0.080557,0.080299,-0.315598,0.351997,-0.177667,-0.130638,-0.083896,-0.037169,0.013926,22.113,POST_INTERVENTION,37MBU,92,05.11
2024-10-24,sentinel2,20241024T073909_20241024T075434_T37MCU,POST,19.22,19.428943,0.278968,0.132968,-0.043607,0.811278,0.115268,0.189495,0.263694,0.361657,0.459163,0.129227,0.07209,-0.290416,0.32641,0.041052,0.087955,0.134717,0.177583,0.212824,-0.080858,0.080075,-0.314319,0.348862,-0.177432,-0.130634,-0.083923,-0.036985,0.013752,22.113,POST_INTERVENTION,37MCU,92,05.11
2024-10-29,sentinel2,20241029T074031_20241029T075434_T37MBU,POST,0.0,8.98843,0.303686,0.13594,-0.045009,0.821213,0.138563,0.212772,0.290973,0.388481,0.486255,0.160109,0.076415,-0.293746,0.406439,0.068497,0.122949,0.165951,0.205052,0.248163,-0.089255,0.086822,-0.403099,0.340085,-0.197162,-0.142526,-0.091852,-0.041208,0.013601,22.113,POST_INTERVENTION,37MBU,92,05.11
2024-10-29,sentinel2,20241029T074031_20241029T075434_T37MCU,POST,0.0,18.082325,0.301245,0.134997,-0.04566,0.817198,0.134931,0.209122,0.290905,0.384667,0.482423,0.157168,0.076225,-0.294005,0.403008,0.068336,0.119141,0.162144,0.205,0.247939,-0.088993,0.086734,-0.402766,0.339238,-0.193286,-0.142566,-0.091727,-0.041143,0.013636,22.113,POST_INTERVENTION,37MCU,92,05.11
2024-11-03,sentinel2,20241103T074009_20241103T075433_T37MBU,POST,7.46,30.649829,0.29867,0.139818,-0.033087,0.817999,0.126925,0.205109,0.286981,0.384747,0.486082,0.158751,0.07733,-0.311673,0.436856,0.064709,0.11913,0.166073,0.205108,0.248018,-0.094481,0.0886,-0.39311,0.378635,-0.205279,-0.150429,-0.099483,-0.044941,0.013898,16.267,POST_INTERVENTION,37MBU,92,05.11
2024-11-03,sentinel2,20241103T074009_20241103T075433_T37MCU,POST,6.75,9.330838,0.298313,0.139774,-0.032779,0.816647,0.126932,0.201372,0.28709,0.384795,0.486386,0.155145,0.077389,-0.312298,0.432033,0.060332,0.115117,0.162129,0.20509,0.248026,-0.093738,0.088684,-0.392828,0.378524,-0.201192,-0.150365,-0.099474,-0.044912,0.014101,16.267,POST_INTERVENTION,37MCU,92,05.11
