date,source,image_id,pre_post,aoi_cloud_pct,tile_cloud_pct,aoi_covered,in_clean_set,flags
2019-04-29,sentinel2,20190429T073621_20190429T075426_T36MZE,PRE,17.67,43.912713,True,True,PRE_INTERVENTION
2019-04-29,sentinel2,20190429T073621_20190429T075426_T37MBV,PRE,17.78,44.525314,True,True,PRE_INTERVENTION
2019-05-04,sentinel2,20190504T073619_20190504T075111_T36MZE,PRE,2.02,12.427824,True,True,PRE_INTERVENTION
2019-05-04,sentinel2,20190504T073619_20190504T075111_T37MBV,PRE,2.28,40.615313,True,True,PRE_INTERVENTION
2019-05-09,sentinel2,20190509T073621_20190509T075509_T36MZE,PRE,0.03,8.096374,True,True,PRE_INTERVENTION
2019-05-09,sentinel2,20190509T073621_20190509T075509_T37MBV,PRE,0.07,11.783319,True,True,PRE_INTERVENTION
2019-05-14,sentinel2,20190514T073619_20190514T074937_T37MBV,PRE,0.34,48.453831,True,True,PRE_INTERVENTION
2019-05-14,sentinel2,20190514T073619_20190514T074937_T36MZE,PRE,0.31,29.375021,True,True,PRE_INTERVENTION
2019-05-19,sentinel2,20190519T073621_20190519T075733_T36MZE,PRE,0.46,18.225211,True,True,PRE_INTERVENTION
2019-05-19,sentinel2,20190519T073621_20190519T075733_T37MBV,PRE,0.47,33.078111,True,True,PRE_INTERVENTION
2019-05-29,sentinel2,20190529T073621_20190529T075508_T36MZE,PRE,1.56,37.219355,True,True,PRE_INTERVENTION
2019-05-29,sentinel2,20190529T073621_20190529T075508_T37MBV,PRE,1.4,40.442074,True,True,PRE_INTERVENTION
2019-06-03,sentinel2,20190603T073619_20190603T075929_T37MBV,PRE,0.81,55.492967,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-06-08,sentinel2,20190608T073611_20190608T075532_T36MZE,PRE,20.76,59.012163,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-06-08,sentinel2,20190608T073611_20190608T075532_T37MBV,PRE,21.56,46.878044,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-06-13,sentinel2,20190613T073619_20190613T075950_T37MBV,PRE,22.5,38.374502,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-06-13,sentinel2,20190613T073619_20190613T075950_T36MZE,PRE,22.27,37.28698,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-06-18,sentinel2,20190618T073621_20190618T074908_T37MBV,PRE,10.51,58.140994,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-06-18,sentinel2,20190618T073621_20190618T074908_T36MZE,PRE,10.46,38.523103,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-06-23,sentinel2,20190623T073619_20190623T075723_T37MBV,PRE,99.58,51.741411,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-06-28,sentinel2,20190628T073621_20190628T075427_T36MZE,PRE,58.17,53.649092,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-07-03,sentinel2,20190703T073619_20190703T075901_T36MZE,PRE,0.1,32.468285,True,True,PRE_INTERVENTION
2019-07-03,sentinel2,20190703T073619_20190703T075901_T37MBV,PRE,0.01,40.086943,True,True,PRE_INTERVENTION
2019-07-08,sentinel2,20190708T073621_20190708T075549_T36MZE,PRE,18.65,42.155812,True,True,PRE_INTERVENTION
2019-07-08,sentinel2,20190708T073621_20190708T075549_T37MBV,PRE,18.38,41.932048,True,True,PRE_INTERVENTION
2019-07-13,sentinel2,20190713T073619_20190713T075952_T36MZE,PRE,0.27,30.898201,True,True,PRE_INTERVENTION
2019-07-13,sentinel2,20190713T073619_20190713T075952_T37MBV,PRE,0.28,43.382202,True,True,PRE_INTERVENTION
2019-07-18,sentinel2,20190718T073621_20190718T075419_T37MBV,PRE,80.17,55.466345,True,False,HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-07-18,sentinel2,20190718T073621_20190718T075419_T36MZE,PRE,78.67,34.082948,True,False,HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-07-23,sentinel2,20190723T073619_20190723T075433_T37MBV,PRE,12.06,58.710585,True,True,PRE_INTERVENTION
2019-07-28,sentinel2,20190728T073621_20190728T075510_T36MZE,PRE,35.13,54.796305,True,False,HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-08-02,sentinel2,20190802T073619_20190802T075820_T36MZE,PRE,0.07,3.936337,True,True,PRE_INTERVENTION
2019-08-02,sentinel2,20190802T073619_20190802T075820_T37MBV,PRE,0.06,34.33447,True,True,PRE_INTERVENTION
2019-08-07,sentinel2,20190807T073621_20190807T075530_T36MZE,PRE,3.0,38.855305,True,True,PRE_INTERVENTION
2019-08-12,sentinel2,20190812T073619_20190812T075555_T36MZE,PRE,0.0,13.978268,True,True,PRE_INTERVENTION
2019-08-12,sentinel2,20190812T073619_20190812T075555_T37MBV,PRE,0.0,46.828533,True,True,PRE_INTERVENTION
2019-08-17,sentinel2,20190817T073621_20190817T075016_T37MBV,PRE,100.0,52.047163,True,False,HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-08-17,sentinel2,20190817T073621_20190817T075016_T36MZE,PRE,100.0,50.806146,True,False,HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-08-22,sentinel2,20190822T073619_20190822T075828_T36MZE,PRE,0.46,26.975281,True,True,PRE_INTERVENTION
2019-08-22,sentinel2,20190822T073619_20190822T075828_T37MBV,PRE,0.45,49.182634,True,True,PRE_INTERVENTION
2019-08-27,sentinel2,20190827T073611_20190827T075314_T36MZE,PRE,0.28,12.885784,True,True,PRE_INTERVENTION
2019-08-27,sentinel2,20190827T073611_20190827T075314_T37MBV,PRE,0.22,17.112853,True,True,PRE_INTERVENTION
2019-09-01,sentinel2,20190901T073619_20190901T075707_T36MZE,PRE,0.0,14.763229,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-01,sentinel2,20190901T073619_20190901T075707_T37MBV,PRE,0.0,16.727785,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-06,sentinel2,20190906T073611_20190906T075543_T36MZE,PRE,0.2,32.586213,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-06,sentinel2,20190906T073611_20190906T075543_T37MBV,PRE,0.18,49.443538,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-11,sentinel2,20190911T073619_20190911T075705_T37MBV,PRE,1.89,35.915197,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-11,sentinel2,20190911T073619_20190911T075705_T36MZE,PRE,1.91,18.180613,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-16,sentinel2,20190916T073611_20190916T075413_T36MZE,PRE,0.0,0.757172,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-16,sentinel2,20190916T073611_20190916T075413_T37MBV,PRE,0.14,5.471296,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-21,sentinel2,20190921T073609_20190921T075739_T36MZE,PRE,0.16,21.281554,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-21,sentinel2,20190921T073609_20190921T075739_T37MBV,PRE,0.15,26.289173,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-09-26,sentinel2,20190926T073651_20190926T075643_T36MZE,PRE,25.61,38.590376,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-09-26,sentinel2,20190926T073651_20190926T075643_T37MBV,PRE,25.06,58.179383,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-10-01,sentinel2,20191001T073719_20191001T075338_T36MZE,PRE,0.04,20.944427,True,True,OUT_OF_SEASON|PRE_INTERVENTION
